INPUT:image	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ACCEPT:verdict	ACCEPT:comment
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/spring-plowing-1916.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07e964610d607e35227f	0001cbf7b3--61af07e964610d607e35227f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-day-after-1895.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07e964610d607e35227f	0001cbf7b3--61af07e964610d607e35227f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-in-the-garden-ekely-1942.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07e964610d607e35227f	0001cbf7b3--61af07e964610d607e35227f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/night-1890.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07e964610d607e35227f	0001cbf7b3--61af07e964610d607e35227f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/three-girls-on-the-jetty-1903.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07ecad9d9c12b48064ce	0001cbf7b3--61af07ecad9d9c12b48064ce	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/spring-day-on-karl-johan-street-1890.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07ecad9d9c12b48064ce	0001cbf7b3--61af07ecad9d9c12b48064ce	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/history-1916.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07ecad9d9c12b48064ce	0001cbf7b3--61af07ecad9d9c12b48064ce	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/despair-1892.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07ecad9d9c12b48064ce	0001cbf7b3--61af07ecad9d9c12b48064ce	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/aunt-karen-in-the-rocking-chair-1883.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07ecad9d9c12b48064ce	0001cbf7b3--61af07ecad9d9c12b48064ce	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-artist-and-his-model-1921.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07ecd46ff461a70efb87	0001cbf7b3--61af07ecd46ff461a70efb87	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/towards-the-forest-ii-1915.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07ecd46ff461a70efb87	0001cbf7b3--61af07ecd46ff461a70efb87	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/rain-1902.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07ecd46ff461a70efb87	0001cbf7b3--61af07ecd46ff461a70efb87	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-sick-child-ii-1896.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07ecd46ff461a70efb87	0001cbf7b3--61af07ecd46ff461a70efb87	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-murderer-1910.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07ecd46ff461a70efb87	0001cbf7b3--61af07ecd46ff461a70efb87	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/workers-in-the-snow-1913.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07f01905f802c73a9fe2	0001cbf7b3--61af07f01905f802c73a9fe2	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/couple-on-the-shore-from-the-reinhardt-frieze-1907.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07f01905f802c73a9fe2	0001cbf7b3--61af07f01905f802c73a9fe2	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/street-lafayette-1891.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07f01905f802c73a9fe2	0001cbf7b3--61af07f01905f802c73a9fe2	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-scream-1896-1-jpg-large.jpg	anger				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07f01905f802c73a9fe2	0001cbf7b3--61af07f01905f802c73a9fe2	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/summer-night-inger-on-the-shore-1889.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07f01905f802c73a9fe2	0001cbf7b3--61af07f01905f802c73a9fe2	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/three-girls-on-the-jetty-1903.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07f06b8dbc6f8ec667bc	0001cbf7b3--61af07f06b8dbc6f8ec667bc	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/history-1916.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07f06b8dbc6f8ec667bc	0001cbf7b3--61af07f06b8dbc6f8ec667bc	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/despair-1892.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07f06b8dbc6f8ec667bc	0001cbf7b3--61af07f06b8dbc6f8ec667bc	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/aunt-karen-in-the-rocking-chair-1883.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07f06b8dbc6f8ec667bc	0001cbf7b3--61af07f06b8dbc6f8ec667bc	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/spring-day-on-karl-johan-street-1890.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07f06b8dbc6f8ec667bc	0001cbf7b3--61af07f06b8dbc6f8ec667bc	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/towards-the-forest-ii-1915.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07f0889fb241714cc4ea	0001cbf7b3--61af07f0889fb241714cc4ea	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-murderer-1910.jpg	anger				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07f0889fb241714cc4ea	0001cbf7b3--61af07f0889fb241714cc4ea	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-sick-child-ii-1896.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07f0889fb241714cc4ea	0001cbf7b3--61af07f0889fb241714cc4ea	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/rain-1902.jpg	awe				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07f0889fb241714cc4ea	0001cbf7b3--61af07f0889fb241714cc4ea	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-artist-and-his-model-1921.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07f0889fb241714cc4ea	0001cbf7b3--61af07f0889fb241714cc4ea	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/spring-day-on-karl-johan-street-1890.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07fc215e4f1de42f0fbc	0001cbf7b3--61af07fc215e4f1de42f0fbc	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/three-girls-on-the-jetty-1903.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07fc215e4f1de42f0fbc	0001cbf7b3--61af07fc215e4f1de42f0fbc	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/despair-1892.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07fc215e4f1de42f0fbc	0001cbf7b3--61af07fc215e4f1de42f0fbc	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/history-1916.jpg	awe				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07fc215e4f1de42f0fbc	0001cbf7b3--61af07fc215e4f1de42f0fbc	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/aunt-karen-in-the-rocking-chair-1883.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07fc215e4f1de42f0fbc	0001cbf7b3--61af07fc215e4f1de42f0fbc	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/summer-night-inger-on-the-shore-1889.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07ff2ffa870b917af999	0001cbf7b3--61af07ff2ffa870b917af999	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/workers-in-the-snow-1913.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07ff2ffa870b917af999	0001cbf7b3--61af07ff2ffa870b917af999	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/couple-on-the-shore-from-the-reinhardt-frieze-1907.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07ff2ffa870b917af999	0001cbf7b3--61af07ff2ffa870b917af999	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/street-lafayette-1891.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07ff2ffa870b917af999	0001cbf7b3--61af07ff2ffa870b917af999	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-scream-1896-1-jpg-large.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af07ff2ffa870b917af999	0001cbf7b3--61af07ff2ffa870b917af999	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/mother-and-daughter-1897.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0801880f2a05714e049f	0001cbf7b3--61af0801880f2a05714e049f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-voice-summer-night-1896.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0801880f2a05714e049f	0001cbf7b3--61af0801880f2a05714e049f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/meeting-1921.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0801880f2a05714e049f	0001cbf7b3--61af0801880f2a05714e049f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/model-on-the-couch-1928.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0801880f2a05714e049f	0001cbf7b3--61af0801880f2a05714e049f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-ladies-on-the-bridge-1903.jpg	awe				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0801880f2a05714e049f	0001cbf7b3--61af0801880f2a05714e049f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/alma-mater-1916.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08019612064ffd8c455c	0001cbf7b3--61af08019612064ffd8c455c	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-lonely-ones-1935.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08019612064ffd8c455c	0001cbf7b3--61af08019612064ffd8c455c	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-wedding-of-the-bohemian-munch-seated-on-the-far-left-1925.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08019612064ffd8c455c	0001cbf7b3--61af08019612064ffd8c455c	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/christmas-in-the-brothel-1905.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08019612064ffd8c455c	0001cbf7b3--61af08019612064ffd8c455c	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-haymaker-1916.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08019612064ffd8c455c	0001cbf7b3--61af08019612064ffd8c455c	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/tavern-in-st-cloud-1890.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0801fcdb9c3a73fe832a	0001cbf7b3--61af0801fcdb9c3a73fe832a	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-sick-child.jpg	awe				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0801fcdb9c3a73fe832a	0001cbf7b3--61af0801fcdb9c3a73fe832a	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/kiss-1897.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0801fcdb9c3a73fe832a	0001cbf7b3--61af0801fcdb9c3a73fe832a	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-dead-mother-1900.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0801fcdb9c3a73fe832a	0001cbf7b3--61af0801fcdb9c3a73fe832a	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/ashes-1894.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0801fcdb9c3a73fe832a	0001cbf7b3--61af0801fcdb9c3a73fe832a	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/model-in-front-of-the-verandah-1942.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0804d99c3c52c6578416	0001cbf7b3--61af0804d99c3c52c6578416	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-murderer-in-the-lane-1919.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0804d99c3c52c6578416	0001cbf7b3--61af0804d99c3c52c6578416	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/red-virginia-creeper-1900.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0804d99c3c52c6578416	0001cbf7b3--61af0804d99c3c52c6578416	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/young-woman-on-the-shore-1896.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0804d99c3c52c6578416	0001cbf7b3--61af0804d99c3c52c6578416	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/four-girls-in-arsgardstrand-1903.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0804d99c3c52c6578416	0001cbf7b3--61af0804d99c3c52c6578416	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/from-thuringewald-1905.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08050910fc6b97f059e9	0001cbf7b3--61af08050910fc6b97f059e9	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/jurisprudence-1887.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08050910fc6b97f059e9	0001cbf7b3--61af08050910fc6b97f059e9	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/eye-in-eye-1894.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08050910fc6b97f059e9	0001cbf7b3--61af08050910fc6b97f059e9	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/separation-1894.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08050910fc6b97f059e9	0001cbf7b3--61af08050910fc6b97f059e9	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/death-in-the-sickroom-1893.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08050910fc6b97f059e9	0001cbf7b3--61af08050910fc6b97f059e9	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/spring-plowing-1916.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080acffb63121f91bff8	0001cbf7b3--61af080acffb63121f91bff8	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-day-after-1895.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080acffb63121f91bff8	0001cbf7b3--61af080acffb63121f91bff8	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/self-portrait-in-the-garden-ekely-1942.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080acffb63121f91bff8	0001cbf7b3--61af080acffb63121f91bff8	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-scream-1893-1.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080acffb63121f91bff8	0001cbf7b3--61af080acffb63121f91bff8	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/night-1890.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080acffb63121f91bff8	0001cbf7b3--61af080acffb63121f91bff8	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/aunt-karen-in-the-rocking-chair-1883.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080be6166d6a3187bcf2	0001cbf7b3--61af080be6166d6a3187bcf2	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/history-1916.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080be6166d6a3187bcf2	0001cbf7b3--61af080be6166d6a3187bcf2	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/three-girls-on-the-jetty-1903.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080be6166d6a3187bcf2	0001cbf7b3--61af080be6166d6a3187bcf2	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/despair-1892.jpg	anger				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080be6166d6a3187bcf2	0001cbf7b3--61af080be6166d6a3187bcf2	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/spring-day-on-karl-johan-street-1890.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080be6166d6a3187bcf2	0001cbf7b3--61af080be6166d6a3187bcf2	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/street-lafayette-1891.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080ced797b7414fd582b	0001cbf7b3--61af080ced797b7414fd582b	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/summer-night-inger-on-the-shore-1889.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080ced797b7414fd582b	0001cbf7b3--61af080ced797b7414fd582b	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-scream-1896-1-jpg-large.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080ced797b7414fd582b	0001cbf7b3--61af080ced797b7414fd582b	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/workers-in-the-snow-1913.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080ced797b7414fd582b	0001cbf7b3--61af080ced797b7414fd582b	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/couple-on-the-shore-from-the-reinhardt-frieze-1907.jpg	happiness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080ced797b7414fd582b	0001cbf7b3--61af080ced797b7414fd582b	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-murderer-1910.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080da69caa03edcc4365	0001cbf7b3--61af080da69caa03edcc4365	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/rain-1902.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080da69caa03edcc4365	0001cbf7b3--61af080da69caa03edcc4365	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/towards-the-forest-ii-1915.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080da69caa03edcc4365	0001cbf7b3--61af080da69caa03edcc4365	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-sick-child-ii-1896.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080da69caa03edcc4365	0001cbf7b3--61af080da69caa03edcc4365	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-artist-and-his-model-1921.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080da69caa03edcc4365	0001cbf7b3--61af080da69caa03edcc4365	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/spring-day-on-karl-johan-street-1890.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080f686e3d72a4d869ef	0001cbf7b3--61af080f686e3d72a4d869ef	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/history-1916.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080f686e3d72a4d869ef	0001cbf7b3--61af080f686e3d72a4d869ef	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/despair-1892.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080f686e3d72a4d869ef	0001cbf7b3--61af080f686e3d72a4d869ef	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/three-girls-on-the-jetty-1903.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080f686e3d72a4d869ef	0001cbf7b3--61af080f686e3d72a4d869ef	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/aunt-karen-in-the-rocking-chair-1883.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af080f686e3d72a4d869ef	0001cbf7b3--61af080f686e3d72a4d869ef	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/towards-the-forest-ii-1915.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08100293c257166936a4	0001cbf7b3--61af08100293c257166936a4	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/rain-1902.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08100293c257166936a4	0001cbf7b3--61af08100293c257166936a4	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-murderer-1910.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08100293c257166936a4	0001cbf7b3--61af08100293c257166936a4	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-sick-child-ii-1896.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08100293c257166936a4	0001cbf7b3--61af08100293c257166936a4	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-artist-and-his-model-1921.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08100293c257166936a4	0001cbf7b3--61af08100293c257166936a4	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-scream-1896-1-jpg-large.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08101905f802c73aa19c	0001cbf7b3--61af08101905f802c73aa19c	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/couple-on-the-shore-from-the-reinhardt-frieze-1907.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08101905f802c73aa19c	0001cbf7b3--61af08101905f802c73aa19c	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/workers-in-the-snow-1913.jpg	anger				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08101905f802c73aa19c	0001cbf7b3--61af08101905f802c73aa19c	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/summer-night-inger-on-the-shore-1889.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08101905f802c73aa19c	0001cbf7b3--61af08101905f802c73aa19c	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/street-lafayette-1891.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af08101905f802c73aa19c	0001cbf7b3--61af08101905f802c73aa19c	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/fertility-ii-1902.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af081177ad991000d4587f	0001cbf7b3--61af081177ad991000d4587f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/galloping-horse-1912.jpg	awe				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af081177ad991000d4587f	0001cbf7b3--61af081177ad991000d4587f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/by-the-deathbed-fever-i-1915.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af081177ad991000d4587f	0001cbf7b3--61af081177ad991000d4587f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-girls-on-the-bridge-1901.jpg	neutral				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af081177ad991000d4587f	0001cbf7b3--61af081177ad991000d4587f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-death-chamber-1896.jpg	sadness				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af081177ad991000d4587f	0001cbf7b3--61af081177ad991000d4587f	+	
https://raw.githubusercontent.com/wangfanli12/Edvard_Munch/main/Edvard_Munch/the-artist-and-his-model-1921.jpg	fear				https://toloka.yandex.ru/task/30144435/0001cbf7b3--61af0814d3c186783c507e0f	0001cbf7b3--61af0814d3c186783c507e0f	+	
